title,text
Sate Kambing & Ayam Pak Jogo,Terkenal enak dari dulu tongseng dan sate nya
Sate Kambing & Ayam Pak Jogo,Cocok sama rasa dan tipe satenya...
Sate Kambing & Ayam Pak Jogo,Dari segi rasa enak bgt Dari segi tempat nyaman aja Recommended bgt deh
Sate Kambing & Ayam Pak Jogo,Kuah tongseng kambingnya terlalu manis. Dagingnya terlalu empuk sampai tdk berserat.
Sate Kambing & Ayam Pak Jogo,Sate kambing sering kurang matang dan gosong.
Sate Kambing & Ayam Pak Jogo,"enak tongseng kambingnya, padahal saya ga suka kambing"
Sate Kambing & Ayam Pak Jogo,"Makanannya enak, harga terjangkau, dan porsi nya lumayan banyak plus bikin kenyang hehheh. Tempat nya lumayan luas, rame juga tapi tetap menjalankan protokol kesehatan seperti cuci tangan dn tetap wajib pake masker klau kesini. Pelayanan baik, dan ramah, makanan dn minuman juga datangnya cepet. Tempatnya bersih, recommended deh makan disini, cuma tempat parkirnya kurang luas."
Sate Kambing & Ayam Pak Jogo,Suka ke sini kalau pulang ke Jogja..lumayan suka...pelayanan cepat..
Sate Kambing & Ayam Pak Jogo,"The foods taste sooo good and they serve you super fast. The place large enough. Chicken satay serve with a little big size (10 skewers), this gonna filled your tummy!"
Sate Kambing & Ayam Pak Jogo,Gulainya agak hambar sih. Tp sate boleh diadu lah
Sate Kambing & Ayam Pak Jogo,Daging kambing empuk hanya saja waktu pesan sate kambingnya alot yg nasi goreng empuk. Untuk harga sesuai dengan porsi
Sate Kambing & Ayam Pak Jogo,Rasanya mantab...pelayanan cepat...oke banget
Sate Kambing & Ayam Pak Jogo,"Enak empuk juga, rame nya orang2 kerja buat makan siang, kalau buat aku yang mahasiswa si harga agak mahal tapi biar ga pusing ya kan 😂 makan kambing Lontong 5 rb, sate 27 rb, es jeruk 4 rb, parkir mtr 2 rb Kenyang disini satenya pakai kecap dikit tapi cukup ada kecap tambahan di meja dan lada, tisujuga di kasir mungkin kalau di taruh meja2 jd boros dan kebuang tisu nya, ada tusuk gigi juga, kebanyakan bapak2 yang beli pas aku beli juga, inikedua kali nya si dulu sm ayah."
Sate Kambing & Ayam Pak Jogo,Tempat nya biasa aja. Tapi sate nya luar biasa. Tengkleng nya murah sayang tertelannya sedikit. Tapi ok rasanya
Sate Kambing & Ayam Pak Jogo,"Enak, resep dari jaman 1990 an"
Sate Kambing & Ayam Pak Jogo,"Saya pesan sate klathak, suami pesan sate kambing bumbu kecap. Jadi dagingnya itu ga semua empuk, ada yg alot gitu. Tp rasa enak kok"
Sate Kambing & Ayam Pak Jogo,Cocok untuk yang suka daging kambing 😁
Sate Kambing & Ayam Pak Jogo,"the satay was too burnt, it should be turned so it doesn't burn"
Sate Kambing & Ayam Pak Jogo,Bagi sy tmpt nyaman....menu makanan ny.menjanjikan.👍👌
Sate Kambing & Ayam Pak Jogo,"Sate kambingnya enak, tapi porsinya dikit buat harga segitu, sekitar 30rb cm dapet 5 apa 6 tusuk pas beli di gofood. Parkir mobil nggak terlalu luas"
Sate Kambing & Ayam Pak Jogo,Bolak balik makan disini.. Enak mantap
Sate Kambing & Ayam Pak Jogo,Sukses terus buat sate pak jogo👍🏻👍🏻👍🏻
Sate Kambing & Ayam Pak Jogo,Taste is just ok... This place full of customers but fast service
Sate Kambing & Ayam Pak Jogo,"Ini toko sate kambing dah lama banget, dari masih kecil terus merantau dan kembali kesini sekarang sudah bagus warung makannya, terus menu sudah banyak tambahan yang baru"
Sate Kambing & Ayam Pak Jogo,Tongseng otaknya nikmat sampai ke otak 👍
Sate Kambing & Ayam Pak Jogo,"Sate dan tongsengnya endessss,,, dagingnya empukkk,,, pelayanan ramah dan cepat"
Sate Kambing & Ayam Pak Jogo,"Sate kambingnya enak pas...👍👍sama tempatnya bersih & nyaman,kamar mandi juga sering di bersihkan di tambah pengharum kamar mandi,sama tambah pengharum ruangan"
Sate Kambing & Ayam Pak Jogo,Tersedia sate Klataknya yang rasanya tidak kalah dengan sate klatak di daerah lainnya di Yogyakarta. Pelayanannya cukup cepat meskipun banyak pengunjungnya..
Sate Kambing & Ayam Pak Jogo,"sate kambing dan tongseng kepala yang recommended, pelayanan cepat, dah terkenal jadi dah professional dan terjaga rasanya"
Sate Kambing & Ayam Pak Jogo,Rasanya enak dan teksturnya yang empuk
Sate Kambing & Ayam Pak Jogo,"Suka banget sate kambing dan nasi goreng kambingnya. Parkir motor cukup, parkir mobil kurang luas."
Sate Kambing & Ayam Pak Jogo,"Enak, makanan lejen di jogja, dan selalu ramai"
Sate Kambing & Ayam Pak Jogo,"E......nak poll tongsengnya mantap ,tdk bauk prengus..he..he..👍👍"
Sate Kambing & Ayam Pak Jogo,Sup iga nya enak =) Tapi budget makan 2 hari :D
Sate Kambing & Ayam Pak Jogo,Tempat nya sedikit kurang pencahayaan dan Terasa seperti kurang terawat. Selebihnya mantap. Tempat yang direkomendasikan @👍
Sate Kambing & Ayam Pak Jogo,Rasa daging yang empuk dan juicy
Sate Kambing & Ayam Pak Jogo,"Pelayanan cepat ramah, sate enak..parkir gratis nek le metu ra konangan tukang parkire 😁😁"
Sate Kambing & Ayam Pak Jogo,"Rasa sate nya luar biasa enak, dagingnya empuk dan potongan daging satenya besar"
Sate Kambing & Ayam Pak Jogo,"Sate legend. Khas kebulnya. Pelayanan cepet. Yang ga begitu suka kecap,pesen didepan"
Sate Kambing & Ayam Pak Jogo,"Sekedar saran kl bs pesanan menu nasgor tidak pedas jangan pakai merica,soalnya sama saja tetap pedas,nuwun"
Sate Kambing & Ayam Pak Jogo,"Saya paling suka sate ayamnya, tanpa kulit2, betul betul full daging ayam, ukurannya juga nggak pelit"
Sate Kambing & Ayam Pak Jogo,"It was my first, but definitely would be forever! Heavenly delicious 😋😋"
Sate Kambing & Ayam Pak Jogo,"Nyaman parkir mudah, protokol kesehatan di perhatikan"
Sate Kambing & Ayam Pak Jogo,"Enak , tadi ngicip sate kambing nya , dagingnya empuk"
Sate Kambing & Ayam Pak Jogo,"Salah satu kuliner di Jogja yg wajib dikunjungi utk penyuka sate kambing..dagingnya empuk, rasanya mantap"
Sate Kambing & Ayam Pak Jogo,one of the best sate kambing in town
Sate Kambing & Ayam Pak Jogo,"Mantaapp abissss, apalagi tongseng otaknya 👌🏼 pesen tongseng otak ternyata ga cuma otak tp juga dikasih daging 😍"
Sate Kambing & Ayam Pak Jogo,Psti nya sate pak Jogo enak bnget... Recomended tuk smua kalangan...
Sate Kambing & Ayam Pak Jogo,"Enak dan empuk, nunggunya tidak lama"
Sate Kambing & Ayam Pak Jogo,"Rasa enak harga murah, pelayan ramah"
Sate Kambing & Ayam Pak Jogo,"Tempat luas,bersih,,asri banyak pohon hias.Parkir mbl jg bisa banyak. Menu jelas enak apalagi kalau gratisan 😀. Plg sya suka sate nya 👍🏼👍🏼👍🏼"
Sate Kambing & Ayam Pak Jogo,"It's yummy, and always in fast customers service."
Sate Kambing & Ayam Pak Jogo,"Rasa sate kambingnya mantaaapppp, sesuai sama harganyaaa. Pembayaran hanya tunai ya bun."
Sate Kambing & Ayam Pak Jogo,"Mantap seperti biasa, sudah langganan dari 10 taun lalu"
Sate Kambing & Ayam Pak Jogo,"Enak utk sate kambingnya, dagingnya empuk dan besar2🤤🤤"
Sate Kambing & Ayam Pak Jogo,"The place is clean and cozy, the food's good, the service is nice, there's also a regulation respecting the healthy protocol so some tables were ""deactivated"" to maintain social distancing. The rule also applies on cashier line."
Sate Kambing & Ayam Pak Jogo,Sate kambing dan tongsengnya lumayan. Harganya juga oke. Biasanya disajikan tanpa tusuk satenya di piring. Hanya porsinya yg rada kecil. Jadi satu orang minimal satu porsi. Parkirnya luas karena ada lahan parkir tambahan di seberangnya. Menurut saya cukup layak untuk bawa tamu atau mentraktir teman.
Sate Kambing & Ayam Pak Jogo,Rasa dan tempat lumayan.. Ada sate ayam juga .. jadi bisa pilih pilih bagi yang gak makan kambing....
Sate Kambing & Ayam Pak Jogo,"Bingung mau nulis apa. Datang aj sendiri, lah... 😁"
Sate Kambing & Ayam Pak Jogo,Tongseng uenaaakkkk tur empuk .. Tengkleng mantaaappssss ... Sate Ayam jempol Papat ..sate kambing-e malah mung biasa ..
Sate Kambing & Ayam Pak Jogo,Koinya sehat sehat harga bersahabat bisa dijual lagi
Sate Kambing & Ayam Pak Jogo,"Sangat memperharikan protokol pencegahan covid-19, tongseng nya sangat lezat sekali, harga cukup terjangkau, toilet bersih, parkir cukup luas, tempatnya bersih"
Sate Kambing & Ayam Pak Jogo,Kuah tongseng nya agak asin tp pas dimaem jika dengan nasi. . Sedikit agak lama untuk menunggu makanan datang
Sate Kambing & Ayam Pak Jogo,Mantap...bumbunya masuk dlm daging....jadi rasanya mantaaap!!!
Sate Kambing & Ayam Pak Jogo,"Satenya empuk, tengklengnya enak, tempatnya lumayan nyaman, harganya masuk akal"
Sate Kambing & Ayam Pak Jogo,"Lokasi yang patut untuk dicoba sate kambingnya, mungkin anda sedang mencari sate kambing yang berbeda di jogja? Pak Jogo bisa jadi salah satu tempat yang wajib untuk dicoba. harap berhati-hati karena lokasinya yang berada tepat di antara persimpangan jalan."
Sate Kambing & Ayam Pak Jogo,Sate nya mantab... Daging nya lumayan lah banyak
Sate Kambing & Ayam Pak Jogo,"Menurut saya sop iga disini kuah nya kurang gurih dan berasa, dagingnya pun juga begitu wajar sih karena khasnya sate nya tapi kalo untuk satenya enak dan lezat"
Sate Kambing & Ayam Pak Jogo,sate ayamnya enak. sate kambingnya enak. sate klataknya enak. tongsengnya enak. es jeruknya enak. pelayanan baik. rekom pokoknya.
Sate Kambing & Ayam Pak Jogo,"Enak.. daging kambing tdk bau prengus, satenya cukup empuk meski tdk selembut daging tongsengnya yg gurih mnyegarkan. Sayangnya tdk ada ruang bebas asap rokok.. kalau saran sy sbg seorg penderita asma, ruang belakang yg asri penuh tnm angrek bs dijadikan solusi u tmpt bebas asap rokok. Dan space di depan yg mmg full dg asap bakar sate bisa sekalian ruang makan bagi smokers 😀"
Sate Kambing & Ayam Pak Jogo,"Mantap, sate dan tongseng kambingnya empuk. Mantap"
Sate Kambing & Ayam Pak Jogo,"Makanannya enak, ramai tapi cepat layanannya."
Sate Kambing & Ayam Pak Jogo,Pelayanan cepat dan lumayan enak pada umumnya sate kambing..👍
Sate Kambing & Ayam Pak Jogo,"rumah makan yg selalu ramai disaat jam makan siang,,parkir mobil jg luas.."
Sate Kambing & Ayam Pak Jogo,"Enak satenya, dan pelayanan nya ramah. Recomended"
Sate Kambing & Ayam Pak Jogo,Tempat lumayan luas Parkir luas Pelayanan bagus Cepat penyajian nya Lokasi bagus
Sate Kambing & Ayam Pak Jogo,Mantab🖒emg bikin nagih sate nya
Sate Kambing & Ayam Pak Jogo,"Sekitar 20 tahun yang lalu, setiap pulang sekolah saya selalu mampir disini bersama orangtua, dulu saya lebih mengenal dengan sate sor waru, kembali lagi kesini rasa sate masih sama, harga wajar dan terjangkau, wajib coba sate dan tengklengnya"
Sate Kambing & Ayam Pak Jogo,Jgn datang di jam istirahat kantor 😊😊
Sate Kambing & Ayam Pak Jogo,Rame kalau masuk jam makan siang. Psbb gini tutup jam 7 malam.
Sate Kambing & Ayam Pak Jogo,Recommended for goat satay lovers. But I don't recommend for the tongseng.
Sate Kambing & Ayam Pak Jogo,"Good taste and portion, not a big fan of the gule, but other menu is really good and full of spice 👍🏻👍🏻"
Sate Kambing & Ayam Pak Jogo,"sate nya empuk, tongseng nya jg enak"
Sate Kambing & Ayam Pak Jogo,Uuuaah sate pak Jogo memang nikmat jos gandos
Sate Kambing & Ayam Pak Jogo,"Sate dan menu lainnya sedap. Dagingnya empuk sekaligus bumbunya berani. Pelayanannya baik, ramah & siap membantu bila membutuhkan makanan atau minuman yg dikehendaki. Harganya cocok, tempat nyaman, rasa pas di lidah."
Sate Kambing & Ayam Pak Jogo,"Tidak istimewa...biasa saja, dagingnya tidak empuk"
Sate Kambing & Ayam Pak Jogo,"Sate kambing bumbu kecap dengan citarasa gurih, daging kambing empuk, tongsengnya agak keasinan pas kesini"
Sate Kambing & Ayam Pak Jogo,Lumayan untuk pelayanan bagus parkir luas dan sigap...👍👍👍
Sate Kambing & Ayam Pak Jogo,Dagingnya empuk dan tidak bau kambing.
Sate Kambing & Ayam Pak Jogo,"Menu makanan kambing nya rekomended , cuma satenya agak alot dikit 😁🙏"
Sate Kambing & Ayam Pak Jogo,enak tdk berubah lokasi tambah bersih
Sate Kambing & Ayam Pak Jogo,Enak nyaman cepat dan pelayanan ramah
Sate Kambing & Ayam Pak Jogo,"Mantap rasanya lengkap ada sate kambing ada sate ayam, cocok buat tempat makan rame2 yg selera beda-beda ada yg suka sate kambing, ada yg suka sate ayam"
Sate Kambing & Ayam Pak Jogo,Saya mencoba beberapa kali makan sate disini rasa cukup enak hanya dagingnya kurang empuk
Sate Kambing & Ayam Pak Jogo,"Makan sate kambing minumnya es teh. Sate kambing nya enak. Pelayanan cepat, gak perlu nunggu lama. Tiap Kali costumer selesai makan langsung dibersihkan jadi gk numpuk Dan langsung siap digunakan utk costumer selanjutnya. Kapan-kapan mampir lagi nyobain yg lain."
Sate Kambing & Ayam Pak Jogo,"Utk lokasi sangat strategis ga susah menjangkaunya, tempatnya dari dulu ya segitu2 aja kalo pas jamnya makan mgk harus bersabar apalagi saat pandemi ini, menu favorit saya tongsengnya beda banget dg tempat lainnya, kalo sate dan tengkleng standart rasanya ga beda sama tempat lainnya, pelayanannya standart ga lebay2 amat tapi terkesan apatis ga ada kata2 selamat makan atau silakan menikmati, semoga ke depan pelayanannya lebih bagus lagi ya 💪💪💪"
Sate Kambing & Ayam Pak Jogo,"Pelayanan cepat, ada protokol kesehatan, rasa masakan enak"
Sate Kambing & Ayam Pak Jogo,Yang spesial disini menurut sy adalah tongseng ayamnya. Kuahnya kentel dan manteb..menu lain enak juga siiih
Sate Kambing & Ayam Pak Jogo,"Sate enak apalagi sate klatak, cuman gak rnaknya belum bs cashless"
Sate Kambing & Ayam Pak Jogo,"Delish, trully a masterpiece of javanese style sate skeweeer. Juicy tasty and a memorable dining"
Sate Kambing & Ayam Pak Jogo,"Saté kambingnya nikmat, tekstur daging empuk & tidak terlalu kering bakarnya. Disediakan cabai di meja. Kedepan harapan saya ada menyediakan irisan tomat, & daun kubis, untuk lalapan seperti biasa disediakan di warung sate daerah saya. Hehe"
Sate Kambing & Ayam Pak Jogo,Sate dan tongseng dg rasa yg uenak tersedia disini
Sate Kambing & Ayam Pak Jogo,"Salah satu tempat kuliner olahan kambing yg ckp punya nama di jgj; ada sate tentunya, gulai, tongseng & thengkleng dgn rasa khas + harga ckp bersahabat....... 👌👍"
Sate Kambing & Ayam Pak Jogo,Salah wr sate kambing satu yg terenak
Sate Kambing & Ayam Pak Jogo,Enak... tapi kmrn saya dpt sate yg gosong bbrp tusuk 😄😄
Sate Kambing & Ayam Pak Jogo,Makanannya enak. Anak2 suka makan tengklengnya kalau kesana.
Sate Kambing & Ayam Pak Jogo,Pelayanan cepat.tempat longgar dan rasa masakannya enak.
Sate Kambing & Ayam Pak Jogo,"Rasa sebenarnya enak.., sayang daging nya masih 'alot'.. Harga cocok .., bisa dbilang murah.. Letak strategis.."
Sate Kambing & Ayam Pak Jogo,"Tengkleng & tongseng nya enak, kuah nya ""light"" jadi kerasa kambing nya"
Sate Kambing & Ayam Pak Jogo,"Tongseng ayam gurih mantap, porsi sedang, tempat bersih"
Sate Kambing & Ayam Pak Jogo,"Klathaknya enak, tapi pas nyobain gulenya biasa aja"
Sate Kambing & Ayam Pak Jogo,"Sate kambingnya enak dan empuk, tempat nyaman dan parkir luas"
Sate Kambing & Ayam Pak Jogo,"sate klatak, tongseng, tengkleng dll semuanya maknyuusss 👍👍"
Sate Kambing & Ayam Pak Jogo,"kirain cuma sate ayam kayak umumnya itu, suatu hari gak sengaja datang dan mencoba sate ayamnya ternyata woowww......satu tusuk itu potongan dagingnya besar besar dan satu porsi iai 10 tusuk @25.000 bumbu kacangnya juga bikin TUMAN!!! Buat kalian yang pingin cepat melupakan mantan cobain aja deh satenya pasti cepat lupa ama mantan..... karena apa? tentu saja karena sate ini #RECOMMENDED tapi kalau masih ragu boleh boleh aja sihhh, nah biar makin yakin kepoin aja dulu videonya di channel ""agus gentong"" .... okeeee cuma sekedar saran kok, gak salah khannn"
Sate Kambing & Ayam Pak Jogo,"Satenya enak, namun ada 1 daging yg pas dikunyah alot ketika saya makan. Harga relatif standard."
Sate Kambing & Ayam Pak Jogo,Empuk dan potongannya tidak besar2 jadi pas sekali di makan.
Sate Kambing & Ayam Pak Jogo,Good place to eat with Family with local taste!
Sate Kambing & Ayam Pak Jogo,"Masakannya enak.. sate, tongseng, gule maupun sop iga"
Sate Kambing & Ayam Pak Jogo,"Sate ayamnya enak, hanya saja sate kambingnya terlalu alot"
Sate Kambing & Ayam Pak Jogo,"Tempatnya nyaman, rasa di jamin joss. Dari dulu sampai sekarang tidak berubah rasa"
Sate Kambing & Ayam Pak Jogo,"Langanan makan kuliner : 1. Daging empuk 2. Kuah mantap 3. Masa pandemi ini tetap menjaga protokol kesehatan, sehingga garasi belakang di buka utk menerim pembeli. 4. Mbaknya ramah 5. Walau banyak yg beli tapi tidak menunggu lama. 6....sip dah pokoknya."
Sate Kambing & Ayam Pak Jogo,Suka bgt makan sate pak jogo😍
Sate Kambing & Ayam Pak Jogo,"Satenya enak, harga juga masih masuk akal. Lokasi cukup nyaman dan tidak terlalu jauh dari pusat kota."
Sate Kambing & Ayam Pak Jogo,"Cepat penyajian nya enak rasanya, ramah penjualnya,"
Sate Kambing & Ayam Pak Jogo,"Menerapkan protokol kesehatan secara memadai, dan satenya enak.."
Sate Kambing & Ayam Pak Jogo,pas cocok dilidah...pelayaan cepat good job
Sate Kambing & Ayam Pak Jogo,A favourite for my kiddo as the skewers are very decent pieces and meat only! Value for the price for both meat and chicken skewers. Peanut sauce is balanced taste - good consistency. However the tongseng is quite light taste - not as yummy as the skewers. Just acceptable note.
Sate Kambing & Ayam Pak Jogo,Selalu jadi andalan...hehehehe...sekeluarga suka banget tongsengnya dan sate kambingnya...terutama tongseng kepala kambingnya...maknyuuus bgt
Sate Kambing & Ayam Pak Jogo,"Mantap, enak harga rata2 atau sedang, parkir cukup luas di seberang jalan"
Sate Kambing & Ayam Pak Jogo,"Alamat mudah ditemukan, rasa enak, porsi sedang"
Sate Kambing & Ayam Pak Jogo,"Tempat bersih, pelayanan baik, rasa enak harga terjangkau, menerapkan protokol covid"
Sate Kambing & Ayam Pak Jogo,"Sate kambingnya empuk dan enak, tongsengnya juga enak, masukan aja kuah tongsengnya lebih dibanyakin ya..."
Sate Kambing & Ayam Pak Jogo,daging kambingnya empuk.. ramai pengunjung.. protokol kesehatan tetap ya di masa pandemi.
Sate Kambing & Ayam Pak Jogo,Rasanya cukup enak. Parkiran susah. Nunggunya lumayan lama
Sate Kambing & Ayam Pak Jogo,Kangen Jogja kalau ingat sate pak jogo
Sate Kambing & Ayam Pak Jogo,"Tender, juicy, and tasty meat. Good and quick service."
Sate Kambing & Ayam Pak Jogo,"Sate kambingnya lumayan enak, irisan dagingnya tidak terlalu kecil, tempat parkirnya luas"
Sate Kambing & Ayam Pak Jogo,One of the tastiest goat satai and file in Jogja
Sate Kambing & Ayam Pak Jogo,"Potongan sate ayamnya besar2, sate kambing disajikan tanpa tusukan, tongseng rasanya agak manis"
Sate Kambing & Ayam Pak Jogo,Sate kambingnya enak dan empuk... Pokok'e joss tenan...
Sate Kambing & Ayam Pak Jogo,"Tempat makan yg nyaman, dgn protokol covid, sehingga pengunjung merasa nyaman dan aman"
Sate Kambing & Ayam Pak Jogo,"Semua makanannya enak disini. Kemarin coba sop iga sapi, lumayan juga kok. Tempat parkir mobil aman 😁 bisa banyak"
Sate Kambing & Ayam Pak Jogo,"porsinya pas, harganya terjangkau, rasanya enak, tempat strategis,"
Sate Kambing & Ayam Pak Jogo,"Sate, Tongsengnya maknyus 👍 *Ready Beras Fresh from The Gilingan* *Beras Menthik susu* : _disebut juga beras Cianjur atau beras Jepang, sangat pulen seperti ketan putih, cocok untuk nasi sushi_ 🔹30 kg = 336 rb *Beras C4 Raja* order dl ◼️30 kg = 295 rb *Beras Cisadane* : 🔸30 kg = 288 rb Monggo diorder"
Sate Kambing & Ayam Pak Jogo,"Satenya kambing empuk, kuah tongsengnya bumbunya josss"
Sate Kambing & Ayam Pak Jogo,Satenya empuk..tongsengnya joss..Deket Jogja Expo Center..
Sate Kambing & Ayam Pak Jogo,"Daging satenya alot dan susah dikunyah, selain itu porsinya dikit. Agak kecewa sih datang kesini atas rekomendasi om saya yg katanya warung satenya legendaris. Harganya cukup mahal daripada warung sate di selatan Jogja. Sekali aja deh cukup tau aja"
Sate Kambing & Ayam Pak Jogo,daerah jogja timur untuk sate dan tongsengnya 👍
Sate Kambing & Ayam Pak Jogo,"Mantap sate, tongseng, gulai. Tidak bau kambing ... 😅😅"
Sate Kambing & Ayam Pak Jogo,"Tempat terbaik penuh kenangan, sate, gule, tongseng dengan rasa yang enak sekali...."
Sate Kambing & Ayam Pak Jogo,delicious..... dagingnya empuk dan bumbunya meresap... layak dicoba lagi
Sate Kambing & Ayam Pak Jogo,"Satenya empuk dan rasanya gurih, dgn bumbu kecap yg mantab ... sangat recommended."
Sate Kambing & Ayam Pak Jogo,Rasanya tidak pernah berubah sejak dulu kala. Tongseng kepala dan sate kambingnya yahud!
Sate Kambing & Ayam Pak Jogo,"Bumbu mntap, harga kudu siap siap. Ada harga ada kualitas."
Sate Kambing & Ayam Pak Jogo,"Sate klatak, sate dan tongseng, Mak nyus."
Sate Kambing & Ayam Pak Jogo,"Rasa enak, harga sesuai, respon time gak lama, t4 cukup bersih"
Sate Kambing & Ayam Pak Jogo,"Dr dl smp sekarang masih enak rasa sate kambingnya, harga juga terjangkau... Gak tahu dr dl cuma pesan sate aja gak mau coba menu lain"
Sate Kambing & Ayam Pak Jogo,"Enak, tempat bersih, mushola perlu perbaiakan"
Sate Kambing & Ayam Pak Jogo,Sate klataknya agak alot sedikit. Kalo tongsengnya cukup enak
Sate Kambing & Ayam Pak Jogo,Dari dulu cita rasa mantap... Nggak berubah
Sate Kambing & Ayam Pak Jogo,Buat yg mau cari sate kambing... JUWARA!!!
Sate Kambing & Ayam Pak Jogo,Mantap sate nya..pelayanan cepat dan ramah..
